customer_id,customer_segment,registration_date,total_spent,avg_order_value,total_orders,first_purchase,last_purchase,customer_lifetime_days,recency_days,spending_tier,order_frequency_tier
CUST_02327,Regular,2022-10-19,5812.08,447.08307692307693,13,2022-03-11,2024-08-14,887,18,Premium,Frequent
CUST_02328,Budget,2022-11-21,4467.91,446.791,10,2022-07-19,2024-04-02,623,152,High,Occasional
CUST_02329,Premium,2022-10-19,6063.14,1010.5233333333334,6,2022-03-08,2024-06-15,830,78,Premium,Infrequent
CUST_02330,Regular,2022-12-15,2524.85,229.53181818181818,11,2022-03-10,2024-05-24,806,100,Medium,Regular
CUST_02331,Regular,2022-04-11,3102.06,282.00545454545454,11,2022-01-30,2024-01-16,716,229,Medium,Regular
CUST_02332,Premium,2022-09-27,5307.81,379.12928571428574,14,2022-02-12,2024-06-20,859,73,High,Frequent
CUST_02333,Budget,2022-06-29,1828.68,228.585,8,2022-04-12,2024-08-02,843,30,Low,Infrequent
CUST_02334,Regular,2022-10-20,1778.01,197.55666666666667,9,2022-02-14,2024-05-01,807,123,Low,Occasional
CUST_02335,Budget,2022-08-16,1222.1399999999999,152.76749999999998,8,2022-01-07,2023-10-17,648,320,Low,Infrequent
CUST_02336,Regular,2022-10-02,3483.23,348.323,10,2022-01-29,2024-06-11,864,82,High,Occasional
CUST_02337,Regular,2022-01-21,2237.29,279.66125,8,2022-03-15,2023-08-21,524,377,Medium,Infrequent
CUST_02338,Budget,2022-01-27,2772.67,231.05583333333334,12,2022-02-08,2024-08-22,926,10,Medium,Regular
CUST_02339,Budget,2022-10-12,982.86,196.572,5,2022-04-21,2024-08-12,844,20,Low,Infrequent
CUST_02340,Premium,2022-11-22,4784.12,478.412,10,2022-07-31,2023-11-24,481,282,High,Occasional
CUST_02341,Regular,2022-08-12,1179.93,131.10333333333335,9,2022-09-29,2024-05-15,594,109,Low,Occasional
CUST_02342,Regular,2022-12-22,5841.68,1168.336,5,2022-03-15,2024-05-29,806,95,Premium,Infrequent
CUST_02343,Regular,2022-10-02,1859.48,206.60888888888888,9,2022-01-27,2024-03-04,767,181,Low,Occasional
CUST_02344,Regular,2022-05-21,2789.7200000000003,278.97200000000004,10,2022-01-10,2024-07-16,918,47,Medium,Occasional
CUST_02345,Regular,2022-08-09,6530.71,544.2258333333333,12,2022-04-21,2024-07-23,824,40,Premium,Regular
CUST_02346,Regular,2022-06-29,4726.37,363.56692307692305,13,2022-01-12,2024-08-22,953,10,High,Frequent
CUST_02347,Budget,2022-11-25,1254.79,104.56583333333333,12,2022-01-30,2024-08-04,917,28,Low,Regular
CUST_02348,Regular,2022-02-07,4399.83,549.97875,8,2022-05-05,2023-11-21,565,285,High,Infrequent
CUST_02349,Regular,2022-08-27,3218.55,321.855,10,2022-06-21,2024-08-27,798,5,Medium,Occasional
CUST_02350,Budget,2022-05-28,1204.8899999999999,120.48899999999999,10,2022-02-27,2024-06-04,828,89,Low,Occasional
CUST_02351,Regular,2022-02-19,2671.31,333.91375,8,2022-03-03,2024-03-24,752,161,Medium,Infrequent
CUST_02352,Regular,2022-12-09,2023.13,252.89125,8,2022-10-23,2024-07-23,639,40,Medium,Infrequent
CUST_02353,Budget,2022-06-14,3695.9,263.99285714285713,14,2022-04-16,2024-05-28,773,96,High,Frequent
CUST_02354,Premium,2022-11-20,23830.29,1489.393125,16,2022-03-06,2024-08-14,892,18,Premium,Frequent
CUST_02355,Regular,2022-10-17,2135.08,194.0981818181818,11,2022-05-04,2024-08-28,847,4,Medium,Regular
CUST_02356,Premium,2022-05-17,9491.91,632.794,15,2022-04-04,2024-08-03,852,29,Premium,Frequent
CUST_02357,Premium,2022-05-15,2101.55,191.05,11,2022-04-12,2024-06-17,797,76,Medium,Regular
CUST_02358,Premium,2022-06-08,12085.15,2014.1916666666666,6,2022-03-22,2024-02-18,698,196,Premium,Infrequent
CUST_02359,Regular,2022-12-07,5494.38,366.29200000000003,15,2022-01-08,2024-08-23,958,9,Premium,Frequent
CUST_02360,Budget,2022-12-05,1224.84,122.484,10,2023-01-11,2024-04-17,462,137,Low,Occasional
CUST_02361,Budget,2022-10-15,2704.59,225.38250000000002,12,2022-02-05,2024-03-27,781,158,Medium,Regular
CUST_02362,Regular,2022-05-18,4388.48,487.6088888888888,9,2022-01-06,2024-08-13,950,19,High,Occasional
CUST_02363,Regular,2022-11-12,2104.2,263.025,8,2022-03-06,2024-05-26,812,98,Medium,Infrequent
CUST_02364,Regular,2022-12-18,1466.6100000000001,146.661,10,2022-06-09,2024-08-09,792,23,Low,Occasional
CUST_02365,Budget,2022-10-29,2861.87,190.7913333333333,15,2022-06-04,2024-08-13,801,19,Medium,Frequent
CUST_02366,Premium,2022-04-17,4587.76,764.6266666666667,6,2022-08-25,2024-08-31,737,1,High,Infrequent
CUST_02367,Regular,2022-12-07,4015.01,501.87625,8,2022-08-06,2024-08-12,737,20,High,Infrequent
CUST_02368,Budget,2022-11-02,2888.85,240.73749999999998,12,2022-02-12,2024-07-25,894,38,Medium,Regular
CUST_02369,Regular,2022-07-28,13783.52,918.9013333333334,15,2022-02-08,2024-08-16,920,16,Premium,Frequent
CUST_02370,Budget,2022-12-14,1551.72,155.172,10,2022-01-12,2024-06-23,893,70,Low,Occasional
CUST_02371,Premium,2022-02-16,2534.8900000000003,422.48166666666674,6,2023-04-22,2024-06-06,411,87,Medium,Infrequent
CUST_02372,Regular,2022-04-16,3771.0499999999997,471.38124999999997,8,2022-02-06,2024-08-12,918,20,High,Infrequent
CUST_02373,Budget,2022-04-16,3993.1899999999996,443.68777777777774,9,2022-02-08,2024-08-01,905,31,High,Occasional
CUST_02374,Budget,2022-04-18,4783.94,398.66166666666663,12,2022-06-21,2024-03-13,631,172,High,Regular
CUST_02375,Premium,2022-10-23,4686.990000000001,390.58250000000004,12,2022-02-27,2024-05-31,824,93,High,Regular
CUST_02376,Premium,2022-11-27,6356.11,577.8281818181817,11,2022-04-05,2024-08-21,869,11,Premium,Regular
CUST_02377,Budget,2022-01-12,3104.64,221.76,14,2022-01-03,2024-06-20,899,73,Medium,Frequent
CUST_02378,Premium,2022-10-10,11402.380000000001,877.1061538461539,13,2022-01-06,2024-08-30,967,2,Premium,Frequent
CUST_02379,Regular,2022-11-01,3147.91,314.791,10,2022-05-24,2024-05-24,731,100,Medium,Occasional
CUST_02380,Regular,2022-11-12,6682.54,954.6485714285715,7,2022-02-21,2024-07-11,871,52,Premium,Infrequent
CUST_02381,Premium,2022-03-25,16385.12,1024.07,16,2022-01-14,2024-07-23,921,40,Premium,Frequent
CUST_02382,Regular,2022-10-08,3181.2799999999997,289.2072727272727,11,2022-02-17,2024-08-27,922,5,Medium,Regular
CUST_02383,Premium,2022-09-23,3560.2799999999997,593.38,6,2022-01-31,2024-05-03,823,121,High,Infrequent
CUST_02384,Regular,2022-10-23,4822.33,438.39363636363635,11,2022-09-01,2024-07-31,699,32,High,Regular
CUST_02385,Regular,2022-12-27,820.62,102.5775,8,2022-09-05,2024-06-28,662,65,Low,Infrequent
CUST_02386,Regular,2022-10-30,4917.42,614.6775,8,2022-02-21,2024-07-04,864,59,High,Infrequent
CUST_02387,Premium,2022-07-27,1007.14,335.7133333333333,3,2022-01-28,2024-06-29,883,64,Low,Infrequent
CUST_02388,Regular,2022-07-04,4806.22,600.7775,8,2022-01-19,2024-08-09,933,23,High,Infrequent
CUST_02389,Budget,2022-12-29,2498.26,277.58444444444444,9,2022-02-01,2024-03-16,774,169,Medium,Occasional
CUST_02390,Premium,2022-12-02,8084.63,808.463,10,2022-02-08,2024-01-23,714,222,Premium,Occasional
CUST_02391,Regular,2022-03-30,3161.48,351.27555555555557,9,2022-02-11,2024-08-16,917,16,Medium,Occasional
CUST_02392,Budget,2022-03-14,1567.59,223.94142857142856,7,2023-03-10,2024-08-09,518,23,Low,Infrequent
CUST_02393,Regular,2022-07-20,1391.32,139.132,10,2022-03-17,2024-07-27,863,36,Low,Occasional
CUST_02394,Regular,2022-08-14,2171.14,542.785,4,2022-08-22,2024-01-18,514,227,Medium,Infrequent
CUST_02395,Budget,2022-02-08,7031.219999999999,703.122,10,2022-05-14,2024-08-26,835,6,Premium,Occasional
CUST_02396,Regular,2022-11-17,1611.84,230.26285714285714,7,2022-02-13,2024-02-05,722,209,Low,Infrequent
CUST_02397,Regular,2022-06-13,3273.7,467.6714285714285,7,2022-05-01,2024-08-05,827,27,Medium,Infrequent
CUST_02398,Premium,2022-06-08,9242.22,616.1479999999999,15,2022-01-29,2024-09-01,946,0,Premium,Frequent
CUST_02399,Budget,2022-07-13,2623.09,291.45444444444445,9,2022-07-06,2023-12-31,543,245,Medium,Occasional
CUST_02400,Premium,2022-01-12,9883.310000000001,760.2546153846155,13,2022-03-21,2024-08-27,890,5,Premium,Frequent
CUST_02401,Regular,2022-12-06,1726.18,287.69666666666666,6,2022-03-25,2024-07-31,859,32,Low,Infrequent
CUST_02402,Regular,2022-10-07,9690.92,510.04842105263157,19,2022-02-13,2024-07-22,890,41,Premium,Frequent
CUST_02403,Regular,2022-04-20,2454.86,245.48600000000002,10,2022-02-20,2024-06-20,851,73,Medium,Occasional
CUST_02404,Premium,2022-05-26,5046.62,504.662,10,2022-02-15,2024-06-26,862,67,High,Occasional
CUST_02405,Premium,2022-06-11,3530.6899999999996,441.33624999999995,8,2022-01-17,2024-06-09,874,84,High,Infrequent
CUST_02406,Budget,2022-11-28,2508.45,228.04090909090908,11,2022-05-05,2024-04-08,704,146,Medium,Regular
CUST_02407,Premium,2022-02-05,3600.49,360.049,10,2022-05-26,2024-06-24,760,69,High,Occasional
CUST_02408,Budget,2022-01-22,7515.4400000000005,626.2866666666667,12,2022-01-13,2024-08-02,932,30,Premium,Regular
CUST_02409,Regular,2022-12-02,3408.15,340.815,10,2022-04-21,2024-07-20,821,43,High,Occasional
CUST_02410,Budget,2022-08-05,2528.49,180.60642857142855,14,2022-02-25,2024-08-22,909,10,Medium,Frequent
CUST_02411,Regular,2022-06-13,1641.42,234.48857142857145,7,2022-01-06,2024-08-18,955,14,Low,Infrequent
CUST_02412,Regular,2022-10-21,2072.39,230.26555555555555,9,2022-02-27,2024-05-25,818,99,Medium,Occasional
CUST_02413,Regular,2022-12-31,2780.06,231.67166666666665,12,2022-01-24,2024-07-25,913,38,Medium,Regular
CUST_02414,Regular,2022-07-06,5147.12,302.77176470588233,17,2022-02-21,2024-07-14,874,49,High,Frequent
CUST_02415,Budget,2022-05-29,3390.91,339.091,10,2022-01-06,2024-06-07,883,86,High,Occasional
CUST_02416,Regular,2022-08-19,3758.27,469.78375,8,2022-01-25,2024-05-11,837,113,High,Infrequent
CUST_02417,Premium,2022-07-17,6703.280000000001,609.389090909091,11,2022-03-01,2024-05-27,818,97,Premium,Regular
CUST_02418,Regular,2022-12-03,1591.46,530.4866666666667,3,2022-08-17,2024-07-29,712,34,Low,Infrequent
CUST_02419,Regular,2022-05-22,3268.87,233.4907142857143,14,2022-01-11,2024-06-01,872,92,Medium,Frequent
CUST_02420,Premium,2022-02-15,5112.19,426.0158333333333,12,2022-05-02,2024-08-14,835,18,High,Regular
CUST_02421,Premium,2022-02-13,5258.33,438.19416666666666,12,2022-01-09,2024-07-25,928,38,High,Regular
CUST_02422,Budget,2022-11-06,5731.66,337.15647058823527,17,2022-01-09,2024-08-20,954,12,Premium,Frequent
CUST_02423,Budget,2022-04-08,2308.41,256.49,9,2022-03-29,2024-03-01,703,184,Medium,Occasional
CUST_02424,Regular,2022-10-10,6018.400000000001,376.15000000000003,16,2022-03-22,2024-08-25,887,7,Premium,Frequent
CUST_02425,Regular,2022-04-14,7193.07,553.3130769230769,13,2022-01-16,2024-08-07,934,25,Premium,Frequent
CUST_02426,Regular,2022-07-25,8540.45,711.7041666666668,12,2022-02-05,2024-06-09,855,84,Premium,Regular
CUST_02427,Premium,2022-12-19,2379.6400000000003,396.60666666666674,6,2022-05-01,2024-03-05,674,180,Medium,Infrequent
CUST_02428,Premium,2022-12-21,2369.5299999999997,296.19124999999997,8,2022-03-18,2024-07-07,842,56,Medium,Infrequent
CUST_02429,Regular,2022-03-24,4138.96,318.38153846153847,13,2022-02-26,2024-07-02,857,61,High,Frequent
CUST_02430,Premium,2022-07-09,513.56,171.18666666666664,3,2022-02-17,2024-02-14,727,200,Low,Infrequent
CUST_02431,Regular,2022-09-08,6941.55,533.9653846153847,13,2022-02-27,2024-06-15,839,78,Premium,Frequent
CUST_02432,Budget,2022-05-13,4169.93,463.3255555555556,9,2022-01-13,2024-07-10,909,53,High,Occasional
CUST_02433,Regular,2022-11-22,4843.93,605.49125,8,2022-05-16,2023-06-16,396,443,High,Infrequent
CUST_02434,Budget,2022-04-05,2697.14,385.30571428571426,7,2022-05-16,2024-05-12,727,112,Medium,Infrequent
CUST_02435,Regular,2022-11-21,11314.69,1028.608181818182,11,2022-02-03,2024-05-30,847,94,Premium,Regular
CUST_02436,Regular,2022-03-30,2775.3500000000004,213.48846153846156,13,2022-02-26,2024-07-03,858,60,Medium,Frequent
CUST_02437,Regular,2022-05-09,4401.61,400.1463636363636,11,2022-02-18,2024-08-21,915,11,High,Regular
CUST_02438,Regular,2022-12-09,4624.17,385.3475,12,2022-04-14,2024-06-19,797,74,High,Regular
CUST_02439,Premium,2022-02-23,4707.12,470.712,10,2022-02-23,2024-07-18,876,45,High,Occasional
CUST_02440,Regular,2022-02-23,5135.06,855.8433333333334,6,2022-01-09,2023-09-12,611,355,High,Infrequent
CUST_02441,Budget,2022-04-09,2795.8199999999997,399.4028571428571,7,2022-04-29,2024-08-25,849,7,Medium,Infrequent
CUST_02442,Budget,2022-07-12,6469.91,539.1591666666667,12,2022-01-10,2024-08-07,940,25,Premium,Regular
CUST_02443,Regular,2022-04-21,5433.46,388.1042857142857,14,2022-01-25,2024-06-21,878,72,Premium,Frequent
CUST_02444,Regular,2022-07-13,3410.8,378.9777777777778,9,2022-01-13,2024-05-15,853,109,High,Occasional
CUST_02445,Regular,2022-11-22,8039.529999999999,669.9608333333332,12,2022-01-17,2024-08-22,948,10,Premium,Regular
CUST_02446,Regular,2022-04-22,8937.49,893.749,10,2022-03-17,2024-08-04,871,28,Premium,Occasional
CUST_02447,Premium,2022-05-11,9546.98,734.3830769230769,13,2022-01-16,2024-08-14,941,18,Premium,Frequent
CUST_02448,Budget,2022-07-16,589.88,147.47,4,2022-04-19,2024-08-14,848,18,Low,Infrequent
CUST_02449,Regular,2022-07-23,1456.54,161.83777777777777,9,2022-04-10,2024-05-01,752,123,Low,Occasional
CUST_02450,Regular,2022-10-03,3138.32,392.29,8,2022-05-30,2024-06-20,752,73,Medium,Infrequent
CUST_02451,Budget,2022-09-17,2575.8700000000003,234.17000000000004,11,2022-03-24,2024-08-13,873,19,Medium,Regular
CUST_02452,Regular,2022-10-02,9406.75,671.9107142857143,14,2022-01-19,2024-07-18,911,45,Premium,Frequent
CUST_02453,Budget,2022-06-22,3093.7,237.97692307692307,13,2022-02-21,2024-07-06,866,57,Medium,Frequent
CUST_02454,Budget,2022-07-07,2004.18,154.1676923076923,13,2022-04-25,2024-04-16,722,138,Low,Frequent
CUST_02455,Budget,2022-02-21,6874.22,859.2775,8,2022-03-03,2024-08-25,906,7,Premium,Infrequent
CUST_02456,Regular,2022-12-31,2676.11,382.3014285714286,7,2022-04-01,2023-06-29,454,430,Medium,Infrequent
CUST_02457,Budget,2022-07-30,2214.97,316.4242857142857,7,2022-04-01,2024-07-10,831,53,Medium,Infrequent
CUST_02458,Regular,2022-07-19,1358.17,339.5425,4,2022-02-11,2023-11-29,656,277,Low,Infrequent
CUST_02459,Budget,2022-08-28,4103.07,315.6207692307692,13,2022-01-04,2024-09-01,971,0,High,Frequent
CUST_02460,Regular,2022-10-26,3516.0999999999995,390.6777777777777,9,2022-08-16,2024-03-19,581,166,High,Occasional
CUST_02461,Regular,2022-05-17,572.88,95.48,6,2022-01-03,2023-10-14,649,323,Low,Infrequent
CUST_02462,Premium,2022-07-30,4946.6,449.69090909090914,11,2022-09-27,2024-06-18,630,75,High,Regular
CUST_02463,Budget,2022-09-25,9372.17,720.9361538461538,13,2022-05-02,2024-07-07,797,56,Premium,Frequent
CUST_02464,Regular,2022-09-24,4040.38,336.6983333333333,12,2022-07-29,2024-08-06,739,26,High,Regular
CUST_02465,Regular,2022-01-11,3579.4,255.67142857142858,14,2022-01-06,2024-07-17,923,46,High,Frequent
CUST_02466,Premium,2022-10-02,4209.49,601.3557142857143,7,2022-04-21,2024-08-27,859,5,High,Infrequent
CUST_02467,Regular,2022-08-18,963.79,160.63166666666666,6,2022-01-10,2024-03-02,782,183,Low,Infrequent
CUST_02468,Regular,2022-08-08,2996.59,272.41727272727275,11,2022-05-19,2024-07-21,794,42,Medium,Regular
CUST_02469,Budget,2022-08-20,3274.4500000000003,204.65312500000002,16,2022-02-20,2024-08-28,920,4,Medium,Frequent
CUST_02470,Regular,2022-02-21,4441.7300000000005,1110.4325000000001,4,2022-05-15,2024-02-29,655,185,High,Infrequent
CUST_02471,Budget,2022-09-20,1963.23,178.47545454545454,11,2022-03-20,2024-06-17,820,76,Low,Regular
CUST_02472,Regular,2022-11-13,4884.97,287.35117647058826,17,2022-02-07,2024-05-18,831,106,High,Frequent
CUST_02473,Budget,2022-06-03,4306.4,391.49090909090904,11,2022-01-24,2024-07-31,919,32,High,Regular
CUST_02474,Budget,2022-05-20,994.4799999999999,124.30999999999999,8,2022-08-27,2024-05-20,632,104,Low,Infrequent
CUST_02475,Regular,2022-04-27,2939.88,326.65333333333336,9,2022-04-18,2024-04-28,741,126,Medium,Occasional
CUST_02476,Regular,2022-11-05,5437.6,1359.4,4,2023-06-01,2023-11-21,173,285,Premium,Infrequent
CUST_02477,Regular,2022-09-26,1667.95,238.27857142857144,7,2022-06-13,2024-06-03,721,90,Low,Infrequent
CUST_02478,Budget,2022-04-28,763.44,152.68800000000002,5,2022-01-25,2024-07-11,898,52,Low,Infrequent
CUST_02479,Regular,2022-04-26,5062.78,389.44461538461536,13,2022-01-20,2024-08-22,945,10,High,Frequent
CUST_02480,Regular,2022-03-16,2524.01,252.401,10,2022-01-09,2024-07-16,919,47,Medium,Occasional
CUST_02481,Budget,2022-01-07,2726.83,247.89363636363635,11,2022-02-13,2024-08-11,910,21,Medium,Regular
CUST_02482,Regular,2022-01-11,2017.9299999999998,183.4481818181818,11,2022-02-25,2024-04-11,776,143,Medium,Regular
CUST_02483,Regular,2022-08-03,2153.99,269.24875,8,2022-01-05,2024-07-03,910,60,Medium,Infrequent
CUST_02484,Budget,2022-01-28,2837.0,354.625,8,2022-02-04,2024-03-02,757,183,Medium,Infrequent
CUST_02485,Regular,2022-11-09,3182.31,636.462,5,2022-05-11,2024-08-03,815,29,Medium,Infrequent
CUST_02486,Regular,2022-02-23,3878.07,323.1725,12,2022-08-07,2024-05-30,662,94,High,Regular
CUST_02487,Regular,2022-12-19,3640.3300000000004,280.02538461538467,13,2022-05-18,2024-08-20,825,12,High,Frequent
CUST_02488,Regular,2022-11-30,2734.54,341.8175,8,2022-10-07,2024-04-06,547,148,Medium,Infrequent
CUST_02489,Premium,2022-12-14,3845.33,349.57545454545453,11,2022-02-24,2024-08-08,896,24,High,Regular
CUST_02490,Budget,2022-07-27,1994.03,398.806,5,2022-04-23,2024-06-04,773,89,Low,Infrequent
CUST_02491,Premium,2022-04-03,7198.320000000001,654.3927272727274,11,2022-02-17,2023-12-27,678,249,Premium,Regular
CUST_02492,Budget,2022-04-20,3409.48,284.12333333333333,12,2022-03-03,2024-08-10,891,22,High,Regular
CUST_02493,Budget,2022-12-24,1975.28,219.47555555555556,9,2022-01-24,2023-12-20,695,256,Low,Occasional
CUST_02494,Regular,2022-02-16,2879.56,261.7781818181818,11,2023-03-11,2024-08-11,519,21,Medium,Regular
CUST_02495,Regular,2022-09-03,3407.09,340.709,10,2022-02-23,2024-08-09,898,23,High,Occasional
CUST_02496,Regular,2022-11-16,3117.79,283.43545454545455,11,2022-05-15,2024-06-25,772,68,Medium,Regular
CUST_02497,Budget,2022-01-07,3558.07,273.6976923076923,13,2022-04-16,2024-06-12,788,81,High,Frequent
CUST_02498,Regular,2022-07-29,4418.7,552.3375,8,2022-08-12,2024-05-10,637,114,High,Infrequent
CUST_02499,Premium,2022-11-26,6896.16,459.74399999999997,15,2022-01-14,2024-06-14,882,79,Premium,Frequent
CUST_02500,Regular,2022-11-02,6483.12,589.3745454545455,11,2022-05-13,2024-08-21,831,11,Premium,Regular
CUST_02501,Regular,2022-11-04,3865.75,351.4318181818182,11,2022-01-09,2024-07-23,926,40,High,Regular
CUST_02502,Regular,2022-08-24,2843.32,258.4836363636364,11,2022-01-03,2024-06-12,891,81,Medium,Regular
CUST_02503,Regular,2022-01-04,2856.26,317.3622222222223,9,2022-08-16,2024-09-01,747,0,Medium,Occasional
CUST_02504,Budget,2022-08-06,921.59,115.19875,8,2022-02-16,2024-08-12,908,20,Low,Infrequent
CUST_02505,Regular,2022-03-12,566.11,141.5275,4,2022-04-17,2024-02-23,677,191,Low,Infrequent
CUST_02506,Regular,2022-07-08,4365.5599999999995,242.53111111111107,18,2022-08-03,2024-07-24,721,39,High,Frequent
CUST_02507,Regular,2022-09-10,3812.2200000000003,544.6028571428571,7,2022-03-22,2024-06-25,826,68,High,Infrequent
CUST_02508,Regular,2022-10-19,2250.23,187.51916666666668,12,2022-01-18,2024-08-20,945,12,Medium,Regular
CUST_02509,Regular,2022-05-03,5832.12,648.0133333333333,9,2022-04-09,2024-06-19,802,74,Premium,Occasional
CUST_02510,Regular,2022-02-01,6986.84,436.6775,16,2022-01-09,2024-08-23,957,9,Premium,Frequent
CUST_02511,Budget,2022-05-26,2470.56,352.9371428571429,7,2022-01-06,2024-04-14,829,140,Medium,Infrequent
CUST_02512,Premium,2022-01-16,6372.91,490.2238461538461,13,2022-02-12,2024-05-25,833,99,Premium,Frequent
CUST_02513,Regular,2022-09-08,5020.7300000000005,557.8588888888889,9,2022-06-18,2023-05-22,338,468,High,Occasional
CUST_02514,Regular,2022-09-17,1591.75,265.2916666666667,6,2022-02-09,2024-06-06,848,87,Low,Infrequent
CUST_02515,Regular,2022-02-08,4163.77,520.47125,8,2022-02-01,2024-07-21,901,42,High,Infrequent
CUST_02516,Budget,2022-02-08,2088.32,232.03555555555556,9,2022-11-03,2024-07-26,631,37,Medium,Occasional
CUST_02517,Regular,2022-01-30,3160.23,287.2936363636364,11,2022-04-03,2024-07-20,839,43,Medium,Regular
CUST_02518,Premium,2022-07-22,1512.69,302.538,5,2022-03-12,2023-09-08,545,359,Low,Infrequent
CUST_02519,Budget,2022-09-25,3460.74,346.07399999999996,10,2022-01-08,2024-05-25,868,99,High,Occasional
CUST_02520,Budget,2022-01-18,3617.33,258.3807142857143,14,2022-05-18,2024-08-09,814,23,High,Frequent
CUST_02521,Regular,2022-09-12,6935.67,577.9725,12,2022-01-09,2024-05-06,848,118,Premium,Regular
CUST_02522,Budget,2022-09-14,1325.0,220.83333333333334,6,2022-03-23,2024-07-22,852,41,Low,Infrequent
CUST_02523,Regular,2022-12-12,2220.84,444.168,5,2022-08-11,2024-06-14,673,79,Medium,Infrequent
CUST_02524,Budget,2022-08-25,1435.15,159.4611111111111,9,2022-03-03,2024-05-31,820,93,Low,Occasional
CUST_02525,Regular,2022-02-13,662.72,165.68,4,2023-07-11,2024-05-04,298,120,Low,Infrequent
CUST_02526,Premium,2022-03-27,4804.98,686.4257142857142,7,2022-07-27,2024-01-30,552,215,High,Infrequent
CUST_02527,Regular,2022-04-05,2582.56,368.9371428571429,7,2022-01-14,2024-05-17,854,107,Medium,Infrequent
CUST_02528,Budget,2022-01-30,3383.11,225.54066666666668,15,2022-02-14,2024-03-01,746,184,High,Frequent
CUST_02529,Regular,2022-02-02,3951.9,439.1,9,2022-01-01,2024-06-26,907,67,High,Occasional
CUST_02530,Premium,2022-01-12,6174.55,411.63666666666666,15,2022-02-24,2024-08-25,913,7,Premium,Frequent
